__id,id_election,id_brut_miom,code_departement,code_commune,code_bv,no_panneau,voix,ratio_voix_inscrits,ratio_voix_exprimes,nuance,sexe,nom,prenom,liste,libelle_abrege_liste,libelle_etendu_liste,nom_tete_liste,binome
190608,2026_muni_t1,21231_0020,21,21231,0020,4,57,5.24,8.98,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190609,2026_muni_t1,21231_0021,21,21231,0021,4,49,5.59,9.57,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190610,2026_muni_t1,21231_0022,21,21231,0022,4,51,6.54,13.42,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190611,2026_muni_t1,21231_0023,21,21231,0023,4,62,5.89,10.86,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190612,2026_muni_t1,21231_0024,21,21231,0024,4,53,4.57,7.81,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190613,2026_muni_t1,21231_0025,21,21231,0025,4,37,4.5,8.33,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190614,2026_muni_t1,21231_0026,21,21231,0026,4,48,5.5,11.09,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190615,2026_muni_t1,21231_0027,21,21231,0027,4,34,3.42,6.49,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190616,2026_muni_t1,21231_0028,21,21231,0028,4,62,4.58,9.98,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190617,2026_muni_t1,21231_0029,21,21231,0029,4,46,4.75,7.84,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190618,2026_muni_t1,21231_0030,21,21231,0030,4,19,2.4,3.94,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190619,2026_muni_t1,21231_0031,21,21231,0031,4,24,3.04,5.73,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190620,2026_muni_t1,21231_0032,21,21231,0032,4,58,5.32,10.55,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190621,2026_muni_t1,21231_0033,21,21231,0033,4,23,2.72,5.16,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190622,2026_muni_t1,21231_0034,21,21231,0034,4,27,2.59,4.73,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190623,2026_muni_t1,21231_0035,21,21231,0035,4,31,2.92,4.7,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190624,2026_muni_t1,21231_0036,21,21231,0036,4,21,1.97,3.43,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190625,2026_muni_t1,21231_0037,21,21231,0037,4,24,2.45,4.83,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190626,2026_muni_t1,21231_0038,21,21231,0038,4,18,1.82,3.08,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190627,2026_muni_t1,21231_0039,21,21231,0039,4,29,3.12,6.58,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190628,2026_muni_t1,21231_0040,21,21231,0040,4,31,3.77,6.92,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190629,2026_muni_t1,21231_0041,21,21231,0041,4,28,3.11,5.85,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190630,2026_muni_t1,21231_0042,21,21231,0042,4,23,2.83,7.72,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190631,2026_muni_t1,21231_0043,21,21231,0043,4,32,3.2,6.82,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190632,2026_muni_t1,21231_0044,21,21231,0044,4,20,2.66,8.37,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190633,2026_muni_t1,21231_0045,21,21231,0045,4,58,6.45,15.51,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190634,2026_muni_t1,21231_0046,21,21231,0046,4,37,4.2,12.94,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190635,2026_muni_t1,21231_0047,21,21231,0047,4,38,4.62,9.11,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190636,2026_muni_t1,21231_0048,21,21231,0048,4,43,3.65,7.49,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190637,2026_muni_t1,21231_0049,21,21231,0049,4,30,3.47,7.44,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190638,2026_muni_t1,21231_0050,21,21231,0050,4,33,3.09,6.2,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190639,2026_muni_t1,21231_0051,21,21231,0051,4,59,6.36,12.55,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190640,2026_muni_t1,21231_0052,21,21231,0052,4,31,3.26,6.05,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190641,2026_muni_t1,21231_0053,21,21231,0053,4,37,3.38,7.77,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190642,2026_muni_t1,21231_0054,21,21231,0054,4,32,3.59,6.87,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190643,2026_muni_t1,21231_0055,21,21231,0055,4,28,3.69,8.51,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190644,2026_muni_t1,21231_0056,21,21231,0056,4,50,4.53,10.14,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190645,2026_muni_t1,21231_0057,21,21231,0057,4,36,3.93,7.98,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190646,2026_muni_t1,21231_0058,21,21231,0058,4,38,4.35,7.69,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190647,2026_muni_t1,21231_0059,21,21231,0059,4,34,3.61,7.01,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190648,2026_muni_t1,21231_0060,21,21231,0060,4,64,4.92,9.37,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190649,2026_muni_t1,21231_0061,21,21231,0061,4,32,3.13,5.51,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190650,2026_muni_t1,21231_0062,21,21231,0062,4,55,6.33,12.53,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190651,2026_muni_t1,21231_0063,21,21231,0063,4,67,7.69,14.05,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190652,2026_muni_t1,21231_0064,21,21231,0064,4,56,7,13.46,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190653,2026_muni_t1,21231_0065,21,21231,0065,4,30,3.25,5.77,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190654,2026_muni_t1,21231_0066,21,21231,0066,4,7,2.22,3.98,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190655,2026_muni_t1,21231_0067,21,21231,0067,4,32,3.81,6.5,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190656,2026_muni_t1,21231_0068,21,21231,0068,4,40,4.16,7.74,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190657,2026_muni_t1,21231_0069,21,21231,0069,4,24,2.63,4.83,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190658,2026_muni_t1,21231_0070,21,21231,0070,4,42,3.98,8.12,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190659,2026_muni_t1,21231_0071,21,21231,0071,4,51,4.18,8.63,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190660,2026_muni_t1,21231_0072,21,21231,0072,4,50,6.3,12.63,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190661,2026_muni_t1,21231_0073,21,21231,0073,4,38,3.14,6.7,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190662,2026_muni_t1,21231_0074,21,21231,0074,4,30,3.07,5.44,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190663,2026_muni_t1,21231_0075,21,21231,0075,4,33,3.29,5.78,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190664,2026_muni_t1,21231_0076,21,21231,0076,4,24,2.4,4.5,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190665,2026_muni_t1,21231_0077,21,21231,0077,4,55,5.23,11.83,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190666,2026_muni_t1,21231_0078,21,21231,0078,4,61,6.96,15.48,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190667,2026_muni_t1,21231_0079,21,21231,0079,4,61,6.2,11.91,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190668,2026_muni_t1,21231_0080,21,21231,0080,4,39,4.19,6.89,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190669,2026_muni_t1,21231_0081,21,21231,0081,4,19,2.15,3.46,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190670,2026_muni_t1,21231_0082,21,21231,0082,4,26,3,5.64,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190671,2026_muni_t1,21231_0083,21,21231,0083,4,37,4.12,7.72,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190672,2026_muni_t1,21231_0084,21,21231,0084,4,47,4.67,9.55,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190673,2026_muni_t1,21231_0085,21,21231,0085,4,44,4.75,9.5,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190674,2026_muni_t1,21231_0086,21,21231,0086,4,44,4.03,8.54,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190675,2026_muni_t1,21231_0087,21,21231,0087,4,29,2.9,4.92,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190676,2026_muni_t1,21231_0088,21,21231,0088,4,23,2.44,4.04,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190677,2026_muni_t1,21231_0089,21,21231,0089,4,13,1.47,2.8,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190678,2026_muni_t1,21231_0090,21,21231,0090,4,29,3.8,8.87,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190679,2026_muni_t1,21231_0091,21,21231,0091,4,30,3.33,6.91,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190680,2026_muni_t1,21231_0092,21,21231,0092,4,27,3.54,10,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190681,2026_muni_t1,21231_0093,21,21231,0093,4,26,3.39,9.35,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190682,2026_muni_t1,21231_0094,21,21231,0094,4,36,4.12,11.69,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190683,2026_muni_t1,21231_0095,21,21231,0095,4,22,3.06,11.06,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190684,2026_muni_t1,21231_0096,21,21231,0096,4,0,0,,LFI,,,,,"Dijon Populaire","Dijon Populaire",,
190685,2026_muni_t1,21617_0001,21,21617,0001,4,191,33.1,48.35,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190686,2026_muni_t1,21617_0002,21,21617,0002,4,162,17.92,32.6,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190687,2026_muni_t1,21617_0003,21,21617,0003,4,118,14.75,32.15,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190688,2026_muni_t1,21617_0004,21,21617,0004,4,65,10.28,23.81,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190689,2026_muni_t1,21617_0005,21,21617,0005,4,171,20.53,33.73,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190690,2026_muni_t1,21617_0006,21,21617,0006,4,248,28.15,41.61,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190691,2026_muni_t1,21617_0007,21,21617,0007,4,244,25.82,38.79,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190692,2026_muni_t1,21617_0008,21,21617,0008,4,301,34.64,51.63,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
190693,2026_muni_t1,21617_0009,21,21617,0009,4,230,28.22,47.62,LUD,,,,,"Talant en mouvement","Talant en mouvement",,
207720,2026_muni_t1,21054_0001,21,21054,0001,5,62,5.8,9.55,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207721,2026_muni_t1,21054_0002,21,21054,0002,5,49,5.63,9.72,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207722,2026_muni_t1,21054_0003,21,21054,0003,5,33,3.78,11.34,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207723,2026_muni_t1,21054_0004,21,21054,0004,5,65,6.26,9.88,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207724,2026_muni_t1,21054_0005,21,21054,0005,5,30,3.68,6.45,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207725,2026_muni_t1,21054_0006,21,21054,0006,5,49,5.5,8.63,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207726,2026_muni_t1,21054_0007,21,21054,0007,5,47,4.7,8.16,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207727,2026_muni_t1,21054_0008,21,21054,0008,5,63,5.07,10.47,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207728,2026_muni_t1,21054_0009,21,21054,0009,5,78,6.56,11.35,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207729,2026_muni_t1,21054_0010,21,21054,0010,5,35,3.74,8.71,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207730,2026_muni_t1,21054_0011,21,21054,0011,5,92,5.39,9.38,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207731,2026_muni_t1,21054_0012,21,21054,0012,5,65,5.23,8.86,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207732,2026_muni_t1,21054_0013,21,21054,0013,5,38,4.28,8.05,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207733,2026_muni_t1,21054_0014,21,21054,0014,5,36,3.51,6.39,LDVD,,,,,"BEAUNE ENSEMBLE","BEAUNE ENSEMBLE",,
207734,2026_muni_t1,21231_0001,21,21231,0001,5,4,0.36,0.64,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207735,2026_muni_t1,21231_0002,21,21231,0002,5,3,0.32,0.55,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207736,2026_muni_t1,21231_0003,21,21231,0003,5,3,0.41,0.77,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207737,2026_muni_t1,21231_0004,21,21231,0004,5,1,0.11,0.22,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207738,2026_muni_t1,21231_0005,21,21231,0005,5,2,0.2,0.36,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207739,2026_muni_t1,21231_0006,21,21231,0006,5,1,0.11,0.2,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207740,2026_muni_t1,21231_0007,21,21231,0007,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207741,2026_muni_t1,21231_0008,21,21231,0008,5,2,0.23,0.44,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207742,2026_muni_t1,21231_0009,21,21231,0009,5,2,0.21,0.37,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207743,2026_muni_t1,21231_0010,21,21231,0010,5,2,0.19,0.34,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207744,2026_muni_t1,21231_0011,21,21231,0011,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207745,2026_muni_t1,21231_0012,21,21231,0012,5,1,0.11,0.18,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207746,2026_muni_t1,21231_0013,21,21231,0013,5,1,0.11,0.18,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207747,2026_muni_t1,21231_0014,21,21231,0014,5,2,0.25,0.48,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207748,2026_muni_t1,21231_0015,21,21231,0015,5,1,0.11,0.17,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207749,2026_muni_t1,21231_0016,21,21231,0016,5,2,0.25,0.41,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207750,2026_muni_t1,21231_0017,21,21231,0017,5,1,0.12,0.21,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207751,2026_muni_t1,21231_0018,21,21231,0018,5,3,0.32,0.57,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207752,2026_muni_t1,21231_0019,21,21231,0019,5,1,0.11,0.19,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207753,2026_muni_t1,21231_0020,21,21231,0020,5,5,0.46,0.79,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207754,2026_muni_t1,21231_0021,21,21231,0021,5,3,0.34,0.59,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207755,2026_muni_t1,21231_0022,21,21231,0022,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207756,2026_muni_t1,21231_0023,21,21231,0023,5,3,0.28,0.53,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207757,2026_muni_t1,21231_0024,21,21231,0024,5,3,0.26,0.44,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207758,2026_muni_t1,21231_0025,21,21231,0025,5,1,0.12,0.23,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207759,2026_muni_t1,21231_0026,21,21231,0026,5,3,0.34,0.69,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207760,2026_muni_t1,21231_0027,21,21231,0027,5,5,0.5,0.95,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207761,2026_muni_t1,21231_0028,21,21231,0028,5,1,0.07,0.16,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207762,2026_muni_t1,21231_0029,21,21231,0029,5,4,0.41,0.68,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207763,2026_muni_t1,21231_0030,21,21231,0030,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207764,2026_muni_t1,21231_0031,21,21231,0031,5,3,0.38,0.72,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207765,2026_muni_t1,21231_0032,21,21231,0032,5,1,0.09,0.18,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207766,2026_muni_t1,21231_0033,21,21231,0033,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207767,2026_muni_t1,21231_0034,21,21231,0034,5,2,0.19,0.35,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207768,2026_muni_t1,21231_0035,21,21231,0035,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207769,2026_muni_t1,21231_0036,21,21231,0036,5,1,0.09,0.16,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207770,2026_muni_t1,21231_0037,21,21231,0037,5,1,0.1,0.2,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207771,2026_muni_t1,21231_0038,21,21231,0038,5,3,0.3,0.51,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207772,2026_muni_t1,21231_0039,21,21231,0039,5,1,0.11,0.23,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207773,2026_muni_t1,21231_0040,21,21231,0040,5,1,0.12,0.22,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207774,2026_muni_t1,21231_0041,21,21231,0041,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207775,2026_muni_t1,21231_0042,21,21231,0042,5,1,0.12,0.34,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207776,2026_muni_t1,21231_0043,21,21231,0043,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207777,2026_muni_t1,21231_0044,21,21231,0044,5,2,0.27,0.84,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207778,2026_muni_t1,21231_0045,21,21231,0045,5,2,0.22,0.53,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207779,2026_muni_t1,21231_0046,21,21231,0046,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207780,2026_muni_t1,21231_0047,21,21231,0047,5,5,0.61,1.2,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207781,2026_muni_t1,21231_0048,21,21231,0048,5,2,0.17,0.35,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207782,2026_muni_t1,21231_0049,21,21231,0049,5,11,1.27,2.73,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207783,2026_muni_t1,21231_0050,21,21231,0050,5,2,0.19,0.38,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207784,2026_muni_t1,21231_0051,21,21231,0051,5,4,0.43,0.85,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207785,2026_muni_t1,21231_0052,21,21231,0052,5,2,0.21,0.39,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207786,2026_muni_t1,21231_0053,21,21231,0053,5,9,0.82,1.89,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207787,2026_muni_t1,21231_0054,21,21231,0054,5,5,0.56,1.07,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207788,2026_muni_t1,21231_0055,21,21231,0055,5,3,0.4,0.91,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207789,2026_muni_t1,21231_0056,21,21231,0056,5,2,0.18,0.41,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207790,2026_muni_t1,21231_0057,21,21231,0057,5,1,0.11,0.22,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207791,2026_muni_t1,21231_0058,21,21231,0058,5,3,0.34,0.61,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207792,2026_muni_t1,21231_0059,21,21231,0059,5,1,0.11,0.21,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207793,2026_muni_t1,21231_0060,21,21231,0060,5,6,0.46,0.88,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207794,2026_muni_t1,21231_0061,21,21231,0061,5,3,0.29,0.52,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207795,2026_muni_t1,21231_0062,21,21231,0062,5,2,0.23,0.46,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207796,2026_muni_t1,21231_0063,21,21231,0063,5,4,0.46,0.84,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207797,2026_muni_t1,21231_0064,21,21231,0064,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207798,2026_muni_t1,21231_0065,21,21231,0065,5,3,0.32,0.58,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207799,2026_muni_t1,21231_0066,21,21231,0066,5,2,0.63,1.14,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207800,2026_muni_t1,21231_0067,21,21231,0067,5,0,0,0,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207801,2026_muni_t1,21231_0068,21,21231,0068,5,2,0.21,0.39,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207802,2026_muni_t1,21231_0069,21,21231,0069,5,3,0.33,0.6,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207803,2026_muni_t1,21231_0070,21,21231,0070,5,2,0.19,0.39,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207804,2026_muni_t1,21231_0071,21,21231,0071,5,8,0.66,1.35,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207805,2026_muni_t1,21231_0072,21,21231,0072,5,4,0.5,1.01,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207806,2026_muni_t1,21231_0073,21,21231,0073,5,3,0.25,0.53,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207807,2026_muni_t1,21231_0074,21,21231,0074,5,3,0.31,0.54,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
207808,2026_muni_t1,21231_0075,21,21231,0075,5,1,0.1,0.18,LEXG,,,,,"Pour la défense des services publics, contre l'économie de guerre","Pour la défense des services publics, contre l'économie de guerre",,
